id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
46838,citroen,Citroen C3,beige,07/2022,2022,15980,60,82,Manual,Petrol,"5,5 l/100 km",123 g/km,5451.0,YOU!
5422,audi,Audi A4,grey,07/2011,2011,10950,132,179,Manual,Petrol,"6,4 l/100 km",- (g/km),182000.0,1.8 TFSI Ambition quattro *Händl.Fhrzg*
28600,bmw,BMW X3,black,05/2010,2010,8200,105,143,Manual,Diesel,"6,2 l/100 km",165 g/km,185000.0,xDrive 18d Edition Lifestyle (E83)
52818,fiat,Fiat 500,red,05/2009,2009,5000,74,101,Manual,Petrol,"6,1 l/100 km",145 g/km,146887.0,Sport (150) Lim/ AHK/ STANDHEIZUNG/ TÜV 05-2024
16666,audi,Audi A4,blue,07/2019,2019,33889,140,190,Automatic,Diesel,"5,1 l/100 km",134 g/km,62259.0,40 TDI qu. sport Pano/AHK/LED/Leder/Nav
5779,audi,Audi A6,black,07/2011,2011,15499,130,177,Manual,Diesel,"4,9 l/100 km",129 g/km,162500.0,"Lim. 2.0 TDI, Bi-Xen. LED, TFL, Vollleder, Sitzhz."
27229,bmw,BMW 335,white,07/2008,2008,25990,225,306,Automatic,Petrol,"9,9 l/100 km",238 g/km,69198.0,Baureihe 3 Cabrio 335i
64650,ford,Ford Kuga,white,03/2016,2016,15990,110,150,Manual,Petrol,"6,2 l/100 km",147 g/km,67885.0,*5 JAHRE GARANTIE*TÜV NEU
5488,audi,Audi Q5,grey,02/2011,2011,15500,125,170,Automatic,Diesel,"6,2 l/100 km",- (g/km),218000.0,2.0 TDI quattro S-line
78703,hyundai,Hyundai TUCSON,grey,05/2016,2016,21900,136,185,Automatic,Diesel,"6,5 l/100 km",170 g/km,105000.0,"Premium 4WD,Navi,Allrad,RFK,SHZ,1.HD,EU6!"
39302,bmw,BMW 520,black,03/2019,2019,34749,140,190,Automatic,Diesel,5 l/100 km,169 g/km,57450.0,Touring xDrive M-Sport NAV+LED+ACC+PANO+H&K
83913,hyundai,Hyundai TUCSON,silver,03/2023,2023,33490,110,150,Automatic,Petrol,"5,7 l/100 km",130 g/km,10000.0,Edition30 Plus 1.6 Turbo Benzin Mild-Hybrid
72040,ford,Ford Mondeo,silver,03/2020,2020,25999,110,150,Manual,Diesel,"4,6 l/100 km",119 g/km,48380.0,Turnier 2.0 EcoBlue ST-Line Navi|Winter|PDC|Temp.
58060,ford,Ford Focus,blue,06/2005,2005,1100,85,116,Manual,Petrol,"6,6 l/100 km",157 g/km,312000.0,1.6 Ti-VCT Ghia
63796,ford,Ford Transit Custom,grey,10/2016,2016,25871,125,170,Manual,Diesel,"6,8 l/100 km",176 g/km,149986.0,Doka Kasten 340 L2H1 Trend StdHzg
70801,ford,Ford Tourneo Custom,orange,11/2019,2019,43790,136,185,Automatic,Diesel,"6,7 l/100 km",174 g/km,48285.0,Titanium 320L2 Aut+8-Sitzer+Leder Klima Leder
43595,chrysler,Chrysler Pacifica,black,07/2022,2022,66980,210,286,Automatic,Petrol,,- (g/km),20637.0,"Limited,3.6l V6,7-Sitzer,SHZ,UNFALLFREI"
10666,audi,Audi A8,black,11/2015,2015,35999,283,385,Automatic,Diesel,"7,5 l/100 km",196 g/km,212500.0,4.2 TDI  quattro*LUFTFEDERUNG+LED MATRIX+BOSE
37461,bmw,BMW 520,blue,02/2018,2018,22950,140,190,Automatic,Diesel,"4,3 l/100 km",114 g/km,154515.0,dA Touring Luxury Line Leder LED Pano 1.Hd
13373,audi,Audi A4,grey,07/2017,2017,21450,140,190,Manual,Diesel,"4,6 l/100 km",121 g/km,43263.0,Avant S-Line NAVI/PANO/STANDHZ/DSP-SOUND
57368,fiat,Fiat 500C,black,02/2023,2023,20125,51,69,Manual,Petrol,"4,6 l/100 km",106 g/km,100.0,Cabrio MY23 1.0 GSE Hybrid NAVI TEMPOMAT PDC KLIMA
33032,bmw,BMW 420,blue,09/2015,2015,16490,135,184,Manual,Diesel,"4,7 l/100 km",125 g/km,185000.0,d Coupe*M-Sportpaket*TÜV*Navi*Xenon*leder*
73515,ford,Ford Fiesta,silver,03/2021,2021,15990,55,75,Manual,Petrol,"4,5 l/100 km",102 g/km,38327.0,1.1 LED AAC PDC Android/Apple
99254,mazda,Mazda CX-5,red,11/2018,2018,23490,121,165,Automatic,Petrol,"7,2 l/100 km",163 g/km,86956.0,Exclusive-Line AWD 2.0 SKYACTIV LED/Navi/Sitzhzg./
23865,bmw,BMW 318,silver,09/2000,2000,1700,87,118,Manual,Petrol,"7,6 l/100 km",- (g/km),260000.0,318i /klima/Rost Frei/ TÜV 05-2024/
64651,ford,Ford Focus,white,04/2016,2016,8200,55,75,Manual,Petrol,,- (g/km),39000.0,Focus Turnier Viva X
71676,ford,Ford Focus,red,05/2020,2020,21990,111,151,Automatic,Petrol,"5,5 l/100 km",125 g/km,33675.0,1.5 EcoBoost ST-Line Automatik
80312,hyundai,Hyundai i30,white,06/2018,2018,14400,202,275,Manual,Petrol,"7,7 l/100 km",176 g/km,48920.0,N 2.0 T-GDI 'Navi + Komfortpaket
42859,bmw,BMW X4 M,yellow,01/2023,2023,96989,375,510,Automatic,Petrol,"10,5 l/100 km",239 g/km,7990.0,Comp AHK ACC+ 360 Cam Panorama Sitzlüft.
4549,audi,Audi A5,silver,03/2009,2009,11850,125,170,Manual,Petrol,"7,1 l/100 km",168 g/km,168800.0,Coupe 1.8  S line
23660,bmw,BMW Z3,black,06/1999,1999,21900,142,193,Automatic,Petrol,"9,4 l/100 km",225 g/km,107000.0,Coupé 2.8 AUTOMATIK*LEDER*SHD*SHZ*KLIMA*TEMPO
31789,bmw,BMW 335,white,09/2013,2013,24800,225,306,Automatic,Petrol,"7,9 l/100 km",184 g/km,187500.0,F31 335i Touring xDrive M-Paket
51800,dodge,Dodge RAM,grey,11/2022,2022,95945,295,401,Automatic,LPG,"14,7 l/100 km",325 g/km,10.0,1500 LIMITED LPG/Luftfed./RamBox
72475,ford,Ford Mondeo,blue,06/2021,2021,30640,138,188,Automatic,Hybrid,"4,3 l/100 km",103 g/km,22410.0,Turnier 2.0 Hybrid VIGNALE (AHK+ACC)
15528,audi,Audi A4,red,03/2018,2018,33490,140,190,Manual,Petrol,"6,1 l/100 km",139 g/km,80265.0,Avant 2.0 TFSI Ultra/PDC v+h/Sitzh.
65635,ford,Ford Fiesta,red,07/2017,2017,13986,74,101,Manual,Petrol,,- (g/km),30079.0,1.0 EcoBoost Titanium KAMERA NAVI B&O
31165,bmw,BMW 328,grey,09/2013,2013,13990,180,245,Manual,Petrol,"7,1 l/100 km",168 g/km,184000.0,i xDrive Touring 2.Hd*Navi*Bi-Xen*Pano*PDC
54960,fiat,Fiat 124 Spider,white,06/2019,2019,25490,103,140,Automatic,Petrol,"6,6 l/100 km",153 g/km,6935.0,1.4 Turbo Lusso Aut.*SHZ*PDC*ALU*TEMPO*
66212,ford,Ford Focus,silver,08/2017,2017,9999,88,120,Manual,Diesel,"3,8 l/100 km",101 g/km,131000.0,1.5 TDCI Business+NAVI+KLIMATR.+6 GANG+PDC
74705,ford,Ford,orange,08/2022,2022,48440,110,150,Manual,Diesel,,-/-,16337.0,Tourneo Custom 320 L2H1 VA Titanium Xenon*Navi
58156,ford,Ford Fiesta,black,05/2005,2005,2500,44,60,Unknown,Petrol,,- (g/km),215000.0,MIT NEUE TÜV
76718,honda,Honda HR-V,black,02/2018,2018,16990,96,131,Manual,Petrol,"5,6 l/100 km",133 g/km,78476.0,Elegance 1.5 i-VTEC *Navi*Klima*Shz.*PDC*
7077,audi,Audi A3,silver,04/2012,2012,8200,77,105,Automatic,Petrol,"5,3 l/100 km",123 g/km,85000.0,1.2 TFSI Ambiente (8P1)
75274,ford,Ford Puma,red,06/2023,2023,29980,114,155,Automatic,Petrol,5 l/100 km,113 g/km,25.0,ST Line X Automatik Panoramadach
25400,bmw,BMW 318,silver,05/2005,2005,6900,110,150,Manual,Petrol,"7,8 l/100 km",190 g/km,154000.0,i Baureihe 3 Cabrio
83888,hyundai,Hyundai i10,silver,03/2023,2023,16399,49,67,Manual,Petrol,"4,8 l/100 km",109 g/km,1000.0,I CONNECT & GO I NAVI I RFK I SHZ I
13080,audi,Audi Q3,blue,03/2017,2017,17149,92,125,Manual,Petrol,"6,1 l/100 km",141 g/km,63893.0,1.4 TFSI 125 sport S line LED Nav SHZ PDC 18Z
3861,audi,Audi A4,black,03/2008,2008,5999,118,160,Manual,Petrol,"7,1 l/100 km",164 g/km,264990.0,Standheizung Sportsitze 1.8 TFSI Ambition
96611,land-rover,Land Rover Discovery Sport,black,11/2022,2022,48178,147,200,Automatic,Petrol,"7,8 l/100 km",210 g/km,10.0,P200 AWD Aut. S PiviP 20Z LEDSig
92560,kia,Kia EV6,yellow,03/2023,2023,57800,168,228,Automatic,Electric,,0 g/km,3000.0,"RWD 77,4 kWh Comf+Air+Drive+Assist+Sound"
17149,audi,Audi Q5,green,02/2019,2019,35990,120,163,Automatic,Diesel,"5,5 l/100 km",144 g/km,41238.0,35 TDI S tr. qu. S LINE+STHZG+B&O+HEAD+ACC
2107,audi,Audi TT,silver,03/2002,2002,4999,132,179,Manual,Petrol,"8,3 l/100 km",199 g/km,253000.0,1.8 T Coupe  *Guter Zustand*TÜV NEU*Scheckheft*
72817,ford,Ford Fiesta,grey,03/2021,2021,13900,92,125,Manual,Petrol,,- (g/km),90604.0,1.0 EcoBoost Hybrid S
35594,bmw,BMW 420,white,03/2016,2016,27250,135,184,Unknown,Petrol,"6,6 l/100 km",156 g/km,71000.0,i Advantage Cabrio (F33)
84220,infiniti,Infiniti QX70,black,09/2015,2015,22480,175,238,Automatic,Diesel,"8,6 l/100 km",225 g/km,113900.0,S-Design Premium TOP-Modell
82731,hyundai,Hyundai i10,red,08/2022,2022,14890,49,67,Manual,Petrol,"4,5 l/100 km",104 g/km,20300.0,(MJ22) 1.0 Benzin M/T Select
14736,audi,Audi RS6,blue,07/2018,2018,73200,445,605,Automatic,Petrol,"9,6 l/100 km",223 g/km,81750.0,Avant performance Interieur Blau Titan Akrapovic
36995,bmw,BMW 218,white,12/2017,2017,17850,100,136,Automatic,Petrol,"5,3 l/100 km",124 g/km,87591.0,Baureihe 2 Gran Tourer 218 i Advantage
81247,hyundai,Hyundai KONA,white,03/2019,2019,18950,88,120,Manual,Petrol,"5,7 l/100 km",129 g/km,25500.0,Premium Leder Navi AHK Kamera Sitzheizung
98056,mazda,Mazda CX-7,black,05/2011,2011,9699,127,173,Manual,Diesel,"7,5 l/100 km",199 g/km,155000.0,"Exclusive-XENON-19""ALU-SZH-LEDER-KAMERA-ALLWETTER-"
91902,kia,Kia EV6,grey,10/2022,2022,54480,239,325,Automatic,Electric,,0 g/km,3950.0,"GT Line 4WD, Vollausstattung"
7418,audi,Audi A5,grey,06/2013,2013,14500,180,245,Manual,Diesel,"5,8 l/100 km",154 g/km,250000.0,3.0 TDI quattro 2.Hand Schalter Xenon Pdc Shz TOP
10405,audi,Audi S3,red,07/2015,2015,26950,221,300,Automatic,Petrol,"6,9 l/100 km",159 g/km,57000.0,Audi S3 Sportback S tronic quattro misanorot
84494,isuzu,Isuzu D-Max,white,05/2023,2023,46788,120,163,Automatic,Diesel,"7,4 l/100 km",235 g/km,10.0,DC 1.9 TD 163 Aut. 4WD V-Cross LED SHZ PDC
35914,bmw,BMW 520,blue,11/2017,2017,26900,135,184,Automatic,Petrol,,- (g/km),110085.0,i Touring Luxury Line HUD AKTIVSITZE LED
27012,bmw,BMW 120,black,04/2008,2008,16999,125,170,Manual,Petrol,"6,9 l/100 km",159 g/km,89000.0,i Cabrio *Klima*Keyless*AHK*SHZ*Navi*Tempomat
80417,hyundai,Hyundai i20,white,06/2018,2018,12190,62,84,Manual,Petrol,"4,8 l/100 km",112 g/km,39895.0,Passion
43216,bmw,BMW iX,white,01/2023,2023,84900,240,326,Automatic,Electric,,0 g/km,7700.0,40xDrive Sport*BELÜFT+MASS*SKYLOU*H&K *HEAD*
74380,ford,Ford Puma,black,05/2022,2022,23900,92,125,Manual,Petrol,"4,3 l/100 km",122 g/km,12000.0,Titanium Design
96540,land-rover,Land Rover Range Rover,black,05/2022,2022,182500,221,300,Automatic,Diesel,,- (g/km),4200.0,"SE (SWB) (L460) D 300 SE,Standheizung,LED,23“"
81290,hyundai,Hyundai NEXO,white,12/2019,2019,39900,120,163,Automatic,Hydrogen,"0,8 kg/100 km",0 g/km,12200.0,"Fcev Wasserstoff Bi- LED°Leder°ACC°18"""
92663,kia,Kia,grey,04/2023,2023,36490,104,141,Automatic,Hybrid,"1,3 l/100 km",35 g/km,4000.0,Ceed SW 1.6 PHEV Platinum DCT 17 Zoll
18346,audi,Audi A1,white,02/2019,2019,25580,110,150,Automatic,Petrol,"6,3 l/100 km",142 g/km,16460.0,Sportback S line 35 TFSI S tronic LED+PDC+SHZ
50191,dacia,Dacia Sandero,black,01/2022,2022,16550,74,101,Manual,LPG,"5,2 l/100 km",119 g/km,26400.0,III Stepway Comfort LPG *KLIMAAUT*PDC* Klima
32695,bmw,BMW 114,black,06/2014,2014,8500,75,102,Manual,Petrol,"5,7 l/100 km",135 g/km,128000.0,Limousine *Garantie*Klima*
76774,honda,Honda Civic,white,03/2018,2018,22890,134,182,Automatic,Petrol,"5,8 l/100 km",132 g/km,38839.0,Limousine 1.5 Executive 1.5 VTEC EU6 Executive
83153,hyundai,Hyundai TUCSON,white,12/2022,2022,42900,195,265,Automatic,Hybrid,"1,4 l/100 km",31 g/km,1900.0,Trend Plug-In Hybrid 4WD
26462,bmw,BMW 320,silver,05/2007,2007,6000,110,150,Manual,Petrol,"7,4 l/100 km",178 g/km,160988.0,320i
84484,isuzu,Isuzu D-Max,white,05/2023,2023,36962,120,163,Manual,Diesel,"7,3 l/100 km",191 g/km,10.0,LS DC 1.9 TD 163 4WD 18Z PDC Radio Klima 120 kW...
56266,fiat,Fiat Ulysse,brown,12/2022,2022,59999,100,136,Automatic,Electric,,395 km Reichweite,10.0,-E Living Lounge 100 kW 75kWh L3
66743,ford,Ford Fiesta,blue,03/2018,2018,10195,74,101,Manual,Petrol,- (l/100 km),- (g/km),96680.0,SOFORT :NAVIGATIONSFUNKTION*+ WinterPak+ Kamera...
68629,ford,Ford S-Max,blue,09/2019,2019,32700,177,241,Automatic,Diesel,"5,9 l/100 km",154 g/km,46000.0,ST-LINE 240PS Vollausstattung 1. Hand Leder Pano
10075,audi,Audi A6,grey,12/2015,2015,24290,160,218,Automatic,Diesel,"5,3 l/100 km",138 g/km,84000.0,"Avant 3.0 TDI quattro, Mod.2016 AHK schwenkb."
54371,fiat,Fiat 500C,black,07/2018,2018,15990,51,69,Manual,Petrol,"5,1 l/100 km",119 g/km,28690.0,1.2 8V Lounge
45559,citroen,Citroen C4 SpaceTourer,black,07/2019,2019,25900,96,131,Automatic,Petrol,"5,2 l/100 km",119 g/km,48500.0,Grand Picasso Spacetourer Shine 1.2 PureTech 130 E
11193,audi,Audi Q3,white,02/2015,2015,21250,132,179,Automatic,Petrol,"6,6 l/100 km",152 g/km,90550.0,"2.0 TFSI quattro S tronic,AHK,Xenon Plus,Navi"
27688,bmw,BMW 325,black,07/2009,2009,6399,145,197,Automatic,Diesel,"7,1 l/100 km",189 g/km,225000.0,"d TOURING*LEDER*PDC*17"" LM*NAVI*AHK*"
13361,audi,Audi A4 allroad,grey,07/2017,2017,23350,200,272,Automatic,Diesel,,- (g/km),149990.0,"3.0 TDI""Netto-19600€""Bi-Xenon""AHK"""
1390,alfa-romeo,Alfa Romeo Giulia,black,03/2023,2023,83990,375,510,Automatic,Petrol,9 l/100 km,206 g/km,10.0,Quadrifoglio V6 Aut./19Z/ACC/SHZ/3D-NAV/
21794,audi,Audi Q8,blue,05/2023,2023,78288,250,340,Automatic,Petrol,"8,6 l/100 km",243 g/km,10.0,55 TFSI 340 2xS line Matrix PanoD 21Z TourP
93881,lamborghini,Lamborghini Huracan,green,12/2022,2022,409955,470,639,Automatic,Petrol,"13,9 l/100 km",331 g/km,48.0,STO BRAND NEW AVAILABLE ON STOCK
25340,bmw,BMW 320,black,11/2005,2005,2499,120,163,Manual,Diesel,"5,9 l/100 km",158 g/km,325000.0,320d DPF Touring
71954,ford,Ford S-Max,silver,06/2020,2020,19500,110,150,Automatic,Diesel,"5,2 l/100 km",138 g/km,136000.0,Trend (CDR)
53980,fiat,Fiat 500,red,05/2017,2017,13450,51,69,Automatic,Petrol,"4,8 l/100 km",- (g/km),20000.0,1.2 8V Dualogic Rockstar
96065,land-rover,Land Rover Discovery Sport,black,02/2020,2020,38850,147,200,Automatic,Petrol,8 l/100 km,180 g/km,30000.0,"AWD MHEV 2.0l Rückfahrkamera, A"
11189,audi,Audi A1,white,10/2015,2015,12500,70,95,Manual,Petrol,"5,1 l/100 km",97 g/km,161000.0,1.0 TFSI Attraction Sportback*Navi*Xenon*PDC
57051,fiat,Fiat Tipo,green,02/2023,2023,29990,96,131,Automatic,Petrol,"5,2 l/100 km",119 g/km,19.0,Kombi Garmin Sicherheits Plus + Convenience
18454,audi,Audi A3,white,09/2019,2019,18450,85,116,Manual,Petrol,"5,8 l/100 km",132 g/km,20400.0,30 TFSI Navi SHZ PDC Connect
6418,audi,Audi A4,grey,05/2012,2012,11500,125,170,Manual,Diesel,"5,1 l/100 km",- (g/km),145000.0,2.0 tdi Advanced 170cv
84812,jaguar,Jaguar E-Pace,white,01/2018,2018,26490,132,179,Automatic,Diesel,"5,6 l/100 km",147 g/km,87000.0,D180 EU6 S AWD I NAVI I Pano I LED
78965,hyundai,Hyundai TUCSON,white,03/2016,2016,16990,97,132,Manual,Petrol,"6,3 l/100 km",149 g/km,70709.0,Spur/Tot/Kamera/SHZ/Leder/Navi/Tempomat
91917,kia,Kia Ceed / cee'd,grey,09/2022,2022,28499,117,159,Automatic,Petrol,"6,1 l/100 km",145 g/km,150.0,1.6T GT DCT Komfort Bastuck|virt.Cock.|Navi|LED|L
67242,ford,Ford Mustang,red,08/2018,2018,32999,213,290,Automatic,Petrol,"9,2 l/100 km",205 g/km,94648.0,MUSTANG 2.3 ECOBOOST FASTBACK GT! ENTHUSIASTISCH
41799,bmw,BMW 320,black,01/2021,2021,34999,140,190,Automatic,Diesel,4 l/100 km,105 g/km,32000.0,d Lim. Sport Line Aut. LED~ACC~KAMERA~LEDER~
82271,hyundai,Hyundai NEXO,silver,07/2021,2021,53490,120,163,Automatic,Hydrogen,,0 g/km,3900.0,LED Kamera Glashebedach PDC Sitzbelüftung
26983,bmw,BMW 320,black,04/2008,2008,12900,125,170,Manual,Petrol,"6,6 l/100 km",- (g/km),130000.0,318i Touring Start/Stop SHZ Klima
12883,audi,Audi S5,blue,03/2017,2017,36700,260,354,Automatic,Petrol,"7,3 l/100 km",- (g/km),63000.0,Sportback 3.0 TFSI quattro tiptronic
33767,bmw,BMW 120,black,10/2015,2015,13490,130,177,Manual,Petrol,6 l/100 km,142 g/km,118000.0,Baureihe 1 Lim. 5-trg. 120i Advantage
53647,fiat,Fiat 500,red,02/2016,2016,9990,51,69,Manual,Petrol,"4,9 l/100 km",- (g/km),69922.0,500 1.2 8V Lounge
28717,bmw,BMW 523,silver,06/2010,2010,11890,150,204,Manual,Petrol,"7,6 l/100 km",177 g/km,175000.0,i*F10*LIMO*NAVI*GSSD*SITZHZG*PDC*EURO5*
32702,bmw,BMW 320,black,04/2014,2014,14999,135,184,Automatic,Diesel,"4,7 l/100 km",- (g/km),149950.0,d Touring NAVI PROFESSIONAL SPORTSITZE AHK SCHECKH
20458,audi,Audi A6,white,02/2021,2021,53950,270,367,Automatic,Hybrid,,46 km Reichweite,38610.0,Lim 55 TFSI e qu S-Line Black AHK MATRIX PANO
66532,ford,Ford Ranger,white,09/2017,2017,34995,147,200,Automatic,Diesel,"8,8 l/100 km",231 g/km,55000.0,4x4 Wildtrak mit Off-Road-Paket
28335,bmw,BMW 123,black,12/2010,2010,7499,150,204,Manual,Diesel,"5,1 l/100 km",135 g/km,179500.0,123d DPF Edition Lifestyle
17240,audi,Audi RS5,red,05/2019,2019,59950,331,450,Automatic,Petrol,9 l/100 km,206 g/km,77000.0,Coupe 2.9 TFSI Quattro B&O+HUD+Matrix+280kmh
66867,ford,Ford Edge,grey,03/2018,2018,26990,132,179,Manual,Diesel,"5,8 l/100 km",154 g/km,63800.0,Titanium 4x4
36937,bmw,BMW 318,silver,09/2017,2017,18490,100,136,Manual,Petrol,"5,4 l/100 km",126 g/km,94000.0,"i Touring Advantage LED Licht , Navi , Panora"
52108,ferrari,Ferrari F430,white,06/2008,2008,108900,357,485,Automatic,Petrol,"13,9 l/100 km",- (g/km),82500.0,F1 Spider *Carbon Bremse*HiFi*Carbon Interieur*
16716,audi,Audi A6 allroad,blue,09/2019,2019,44950,170,231,Automatic,Diesel,"5,8 l/100 km",152 g/km,49500.0,quattro 3.0 TDI *MATRIX*PANO*RFK*
40919,bmw,BMW 220,silver,05/2020,2020,23490,140,190,Automatic,Diesel,"5,1 l/100 km",135 g/km,102600.0,Advantage*LED*NAVI*GRA*
47513,citroen,Citroen Berlingo,black,02/2023,2023,28500,96,131,Automatic,Petrol,"5,4 l/100 km",124 g/km,5.0,1.2 PureTech 130Feel Pack M S&S (EURO 6d)
93446,lada,Lada Vesta,grey,09/2017,2017,10222,78,106,Automatic,Petrol,"6,2 l/100 km",141 g/km,28000.0,1.6 Automatik
86587,jeep,Jeep Compass,white,01/2019,2019,21500,125,170,Automatic,Petrol,"8,3 l/100 km",- (g/km),95000.0,1.4 MultiAir Active Drive Automatik Limited
91624,kia,Kia Ceed / cee'd,silver,12/2021,2021,19485,100,136,Manual,Diesel,"3,9 l/100 km",104 g/km,36920.0,1.6 CRDi Eco-Dynamics+ (48V Mild-Hybrid) Vision
93155,kia,Kia Rio,silver,06/2023,2023,19990,74,101,Manual,Petrol,5 l/100 km,113 g/km,10000.0,Vision 1.0 T-GDI NAVI SHZ KAM AB 07/2024
55930,fiat,Fiat Tipo,silver,05/2021,2021,13990,70,95,Manual,Petrol,"6,7 l/100 km",153 g/km,46914.0,Hatchback 1.4 Klima BT USB el.FH
91833,kia,Kia Rio,blue,11/2022,2022,17990,62,84,Manual,Petrol,"5,2 l/100 km",118 g/km,5.0,"Vision,Kamera,Winterpaket,Alu,Klimaautomatik,.."
63845,ford,Ford S-Max,grey,01/2016,2016,17485,110,150,Automatic,Diesel,"5,2 l/100 km",134 g/km,126059.0,2.0 TDCi PowerShift Titanium 7-S Pano Navi
295,alfa-romeo,Alfa Romeo MiTo,black,07/2009,2009,3480,70,95,Manual,Petrol,"5,9 l/100 km",138 g/km,228500.0,Basis*KLIMA*LED*FAHRASSIST*TAGFAHRLICHT*TÜV
25243,bmw,BMW 545,black,03/2005,2005,12999,245,333,Automatic,Petrol,"10,6 l/100 km",257 g/km,200000.0,BMW  545i 333PS  M-Paket Tüv neu!!! 19 zoll Alu
12539,audi,Audi A5,white,09/2016,2016,20500,160,218,Automatic,Diesel,"4,6 l/100 km",119 g/km,155000.0,Sportback 3.0 TDI quattro S tronic
59626,ford,Ford Kuga,grey,10/2010,2010,9750,100,136,Manual,Diesel,,- (g/km),125000.0,Trend 4x2 NAVI / R-KAMERA / KLIMA / ALU
23269,bentley,Bentley Bentayga,blue,10/2022,2022,269780,405,551,Automatic,Petrol,12 l/100 km,272 g/km,6690.0,EWB Azure
44283,citroen,Citroen Berlingo,silver,01/2014,2014,11790,68,92,Automatic,Diesel,"5,2 l/100 km",135 g/km,115118.0,HDi Multispace*Aut.*Temp.*Sthzg*Klima*
53248,fiat,Fiat 500,black,11/2013,2013,7990,51,69,Manual,Petrol,"5,1 l/100 km",121 g/km,125000.0,C SPORTEDITION+SPORTSITZE+CABRIO+KLIMA
74909,ford,Ford Focus,blue,02/2023,2023,28490,92,125,Manual,Petrol,"6,8 l/100 km",127 g/km,100.0,"TURNIER, TITANIUM X, LED, NAVI, KAMERA"
55196,fiat,Fiat 500,blue,07/2020,2020,14520,51,69,Manual,Petrol,"4,1 l/100 km",119 g/km,12707.0,1.0 Mild-Hybrid Lounge*TEMPO*PDC*ALU*
16853,audi,Audi A1,yellow,03/2019,2019,18950,70,95,Manual,Petrol,"4,6 l/100 km",104 g/km,29882.0,1.0 TSFI advanced
67433,ford,Ford Edge,red,05/2018,2018,26900,154,209,Automatic,Diesel,"5,9 l/100 km",156 g/km,102291.0,"ST-Line Sport 4x4 , ACC, Kamera vorn, AHK"
13380,audi,Audi A6,grey,03/2017,2017,23000,160,218,Automatic,Diesel,"4,5 l/100 km",- (g/km),120000.0,Avant 3.0 TDI S tronic
55795,fiat,Fiat 500C,grey,02/2021,2021,16990,51,69,Manual,Petrol,"4,1 l/100 km",93 g/km,13620.0,"1.0 Mild Hybrid Lounge Radio7""Tochscreen DAB"
33295,bmw,BMW 220,grey,10/2015,2015,15450,141,192,Manual,Petrol,"6,1 l/100 km",137 g/km,79356.0,Navi LED AHK Parkass SPORTLEN
15613,audi,Audi A6,black,03/2018,2018,32900,200,272,Automatic,Diesel,"5,1 l/100 km",133 g/km,46150.0,Lim. 3.0 TDI quattro LED*LUFT*HUD*SHZ*NAVI*
53710,fiat,Fiat 500,black,04/2016,2016,9800,51,69,Manual,Petrol,"4,9 l/100 km",115 g/km,66029.0,Lounge (150) Cabrio
36352,bmw,BMW 118,grey,09/2017,2017,17000,110,150,Automatic,Diesel,4 l/100 km,- (g/km),98000.0,118d Aut.
92626,kia,Kia Sportage,grey,05/2023,2023,36499,132,179,Automatic,Petrol,"5,7 l/100 km",130 g/km,15.0,1.6 T-GDi 180 2WD DCT Spirit LED|Navi|Pano
87887,kia,Kia Picanto,black,06/2012,2012,7850,51,69,Manual,LPG,"4,2 l/100 km",100 g/km,45785.0,Edition 7 (TA)
84841,jaguar,Jaguar E-Pace,blue,11/2019,2019,27990,110,150,Automatic,Diesel,6 l/100 km,158 g/km,70079.0,D150 AWD Aut. S ACC TWA Black-Pack 110 kW (150 PS)
68793,ford,Ford Kuga,blue,03/2019,2019,16590,132,179,Automatic,Diesel,6 l/100 km,160 g/km,168263.0,Titanium
12186,audi,Audi Q5,black,06/2016,2016,22399,140,190,Automatic,Diesel,"5,7 l/100 km",151 g/km,145764.0,2.0 TDI quattro DSG Xenon/Navi/Sitzhz/Tempoma
67427,ford,Ford Fiesta,red,12/2018,2018,16400,74,101,Manual,Petrol,5 l/100 km,119 g/km,49900.0,1.0 EcoBoost Active Plus
40951,bmw,BMW X1,silver,05/2020,2020,27590,103,140,Automatic,Petrol,"5,7 l/100 km",129 g/km,38873.0,sDrive18i Aut. Advantage
35875,bmw,BMW 220,blue,09/2017,2017,24999,135,184,Automatic,Petrol,"5,8 l/100 km",133 g/km,84000.0,i CABRIO M SPORTPAKET LED NAVI LEDER SHZ
45180,citroen,Citroen Jumper,white,06/2018,2018,15800,120,163,Manual,Diesel,"6,6 l/100 km",173 g/km,229000.0,35 L4 Heavy BlueHDi 160 Pritsche Doka.
14556,audi,Audi S5,blue,07/2018,2018,40900,260,354,Automatic,Petrol,"9,2 l/100 km",209 g/km,24129.0,Cabrio TFSI quattro tiptronic
91525,kia,Kia Sorento,black,08/2021,2021,44999,195,265,Automatic,Hybrid,"1,6 l/100 km",36 g/km,21455.0,Vision 4WD Plug-In Hybrid|R-Cam|BI-LED|
8842,audi,Audi A3,grey,05/2014,2014,16930,132,179,Automatic,Petrol,"5,8 l/100 km",137 g/km,101000.0,Cabriolet S line Sportpaket 1.8 TFSI Leder Soundsy
63033,ford,Ford Kuga,black,03/2015,2015,15900,132,179,Manual,Diesel,"5,2 l/100 km",- (g/km),110790.0,Kuga 2.0 TDCi 4x4 Trend
